delay_through_s,delay_we_s,avg_q_A_NS,max_q_A_NS,avg_q_B_NS,max_q_B_NS,avg_q_A_WE,max_q_A_WE,avg_q_B_WE,max_q_B_WE,throughput_north_vph,avg_link_occupancy,blocking_frequency,preemption_count,recovery_time_s,served_A_NS,served_B_NS,served_A_WE,served_B_WE,served_WE_total,lambda_A_NS,lambda_B_NS,lambda_A_WE,lambda_B_WE,lambda_WE_total,util_A_NS,util_B_NS,util_A_WE,util_B_WE,rho_A_NS,rho_B_NS,rho_A_WE,rho_B_WE,scenario,replication
72.87517741650181,20.821613863100975,15.5069476936646,37.0,2.13350703043548,15.0,2.4458934409376547,14.0,2.0996741517667346,13.0,514.8571428571429,4.3295823946870575,0.0,0.0,0.0,1587,1116,703,671,1374,0.2519047619047619,0.17714285714285713,0.11158730158730158,0.10650793650793651,0.2180952380952381,0.5079734907847829,0.3599496488247419,0.22805840384573386,0.21892336325130826,0.5038095238095238,0.35428571428571426,0.22317460317460316,0.21301587301587302,Coordinated_NoEmergency,12
95.3558556723648,20.611321842845342,20.917350495478374,56.0,2.270552086681573,17.0,2.2146932317067423,11.0,2.467021301168124,12.0,495.42857142857144,4.325613042786495,0.0,0.0,0.0,1611,1118,699,732,1431,0.2557142857142857,0.17746031746031746,0.11095238095238096,0.11619047619047619,0.22714285714285715,0.5088810952478159,0.3487066484109792,0.21245805476546561,0.22608316391706235,0.5114285714285715,0.3549206349206349,0.2219047619047619,0.23238095238095238,Coordinated_NoEmergency,13
57.91629977332652,22.01012870915032,11.19766056605773,40.0,1.8866262608444455,11.0,2.4652666376613244,12.0,2.441270859501468,13.0,496.0,4.1278970424286925,0.0,0.0,0.0,1529,1075,696,707,1403,0.2426984126984127,0.17063492063492064,0.11047619047619048,0.11222222222222222,0.2226984126984127,0.4897232775852403,0.3252534053890284,0.2090733145031519,0.21801698140847678,0.4853968253968254,0.3412698412698413,0.22095238095238096,0.22444444444444445,Coordinated_NoEmergency,14
73.23244018198598,21.573213215227913,15.297862936095397,49.0,2.085945735861916,11.0,2.614627758609174,12.0,2.265027611501902,13.0,526.2857142857143,4.494743028649758,0.0,0.0,0.0,1602,1146,721,704,1425,0.2542857142857143,0.1819047619047619,0.11444444444444445,0.11174603174603175,0.2261904761904762,0.477214452728163,0.35735190439715314,0.23493801634272915,0.22311589730218404,0.5085714285714286,0.3638095238095238,0.2288888888888889,0.2234920634920635,Coordinated_NoEmergency,15
84.2812094886147,21.274955943234023,18.127044908461485,61.0,1.9005597761665018,15.0,2.2021397093172035,13.0,2.4764513892188225,12.0,482.2857142857143,4.269340901653469,0.0,0.0,0.0,1573,1112,674,710,1384,0.24968253968253967,0.1765079365079365,0.10698412698412699,0.1126984126984127,0.21968253968253967,0.4890318245672132,0.3481394934548044,0.2150138663687096,0.2283365685064468,0.49936507936507935,0.353015873015873,0.21396825396825397,0.2253968253968254,Coordinated_NoEmergency,16
65.3238944548968,23.169173287518323,13.339323925821668,43.0,1.7558768891349217,13.0,2.5551974257422763,18.0,2.418435630762447,19.0,472.0,4.018077631066448,0.0,0.0,0.0,1507,1047,672,680,1352,0.2392063492063492,0.1661904761904762,0.10666666666666667,0.10793650793650794,0.2146031746031746,0.4798114439076783,0.3188589156078095,0.21579607069526638,0.2214490963904747,0.4784126984126984,0.3323809523809524,0.21333333333333335,0.21587301587301588,Coordinated_NoEmergency,17
50.381418816033346,22.489415229297713,9.897487801957912,34.0,1.6800981461191928,8.0,2.55988832442385,16.0,2.6272373651695986,12.0,466.85714285714283,4.02474903417536,0.0,0.0,0.0,1536,1048,742,711,1453,0.2438095238095238,0.16634920634920636,0.11777777777777777,0.11285714285714285,0.23063492063492064,0.4695468969919385,0.3305735266804761,0.23819566206141715,0.2260390037555573,0.4876190476190476,0.3326984126984127,0.23555555555555555,0.2257142857142857,Coordinated_NoEmergency,18
101.72600876839341,20.145960617047425,22.301843493520693,59.0,2.124615324651143,14.0,2.1924455899304545,10.0,2.2890291867028405,14.0,511.42857142857144,4.326577202630727,0.0,0.0,0.0,1578,1121,661,739,1400,0.25047619047619046,0.17793650793650795,0.10492063492063491,0.1173015873015873,0.2222222222222222,0.504885707153606,0.3467951388964631,0.20440317937365401,0.22267352549023037,0.5009523809523809,0.3558730158730159,0.20984126984126983,0.2346031746031746,Coordinated_NoEmergency,19
70.20645139699245,21.726214348670858,14.128317672929397,55.0,2.110998559633532,16.0,2.5377961219102705,18.0,2.301477894357649,11.0,500.0,4.239559862674312,0.0,0.0,0.0,1549,1102,721,681,1402,0.24587301587301588,0.17492063492063492,0.11444444444444445,0.10809523809523809,0.22253968253968254,0.5039193613330326,0.34371442235194066,0.23355494666037008,0.23103788715569715,0.49174603174603176,0.34984126984126984,0.2288888888888889,0.21619047619047618,Coordinated_NoEmergency,20
50.849982944134936,21.72902907814028,8.143341827199592,29.0,3.241904668217432,16.0,2.5026904450188354,13.0,2.1994343394955407,18.0,477.14285714285717,4.111012028637806,0.0,40.0,12.998727811505898,1563,1082,685,676,1361,0.2480952380952381,0.17174603174603176,0.10873015873015873,0.1073015873015873,0.21603174603174602,0.4993973521252495,0.33929038743388756,0.2236473669126912,0.20848074769931738,0.4961904761904762,0.3434920634920635,0.21746031746031746,0.2146031746031746,Coordinated_WithEmergency,1
